shot,target_id,target_label,L0,Lm,Lnm,delta_m,delta_nm,tau,embedding_model,prefix_ratio,sample_count_limit,cache_path
7,3a1bf2b8171642d438a4c799aa728c2314b5eb5af57aa008cbfef4007176e089,0,-30.8270777258,-32.3814111624,-29.9964765705,-1.55433343654,0.830601155349,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5f321b87c3e08fec014b3ac393bfa9a7bb32147a3469abc1c73da8309e65cdeb,1,-61.1620201878,-54.7659446931,-60.9892269551,6.39607549472,0.17279323265,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,ef354494a86ba51f26b4403c776d7f3897b614176c63f8ed64468af62f79ee89,0,-65.8308370465,-66.3128735228,-64.695663598,-0.482036476347,1.13517344847,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,877f8b72a3ed8f8fb67aefeac94c950ac562fe4d59760d2a77f13097e19ebb87,1,-53.4463451769,-50.4549627304,-56.6773957396,2.99138244648,-3.23105056264,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,bf33f7708d98c3af5270e83ccc780a926a29b902b7f8378c6d615629dbef6578,0,-58.2548266989,-55.1728575445,-54.6390469372,3.08196915432,3.61577976168,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1ccba39ca6c512accd1fcb0782aedaaa22e01635233573234fe98aac97dec9c8,1,-55.649300379,-49.3332191784,-51.7037199118,6.3160812006,3.94558046718,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,24406f3edfdc2ade769f5ce12a1d5820b26163e32c00f4f0c89f77e65210594a,0,-42.6123951708,-35.971435109,-33.3844475048,6.64096006177,9.22794766597,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,ea76552b91ca49dd89554904ab8019e8d282695f8e8468c50beda7604fe897a5,1,-62.338383304,-56.8984272532,-58.3657132163,5.43995605074,3.9726700877,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,871d9f83d680eb8eca4a92537b81836d35992b1ffc848b20cf4c5b663e57ea27,0,-67.1304927345,-64.1947612079,-66.0708660667,2.93573152653,1.0596266678,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,91354e5342ee120c02dfe123ccfcfd9a66783b3f64efba5af68b3092ccc2b35a,1,-50.1677657071,-44.1024778239,-46.0379706553,6.06528788317,4.12979505173,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,72a998bff439fb8c528921b1e4096b9f0d7383e92cedf1e8c4e311c9fadf5c40,0,-66.6837666155,-68.3555367471,-60.4035263178,-1.67177013155,6.28024029772,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e720876009e1a4b5208b3c80f12a5d546769b917ab6778a063d0f0244db93aa5,1,-57.8694549973,-51.6828194133,-56.0740671699,6.18663558399,1.79538782747,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,478335339674221c935f19d3c108316ee3eafec0039e014b05f6215a904df33f,0,-41.5665063852,-43.5212611974,-42.9130584804,-1.9547548122,-1.34655209524,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,56be36ef7366f8d055896af85b5425f16033b72d56fd2ee628aceaed1c7a48f5,1,-62.357349026,-56.4224264506,-65.0183927894,5.93492257538,-2.66104376344,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,8c7d565bd07ad3d19c77da1c4595ca2409bf42d436ad68b1dd42f5e176bbf868,0,-66.3447653458,-64.3569399698,-66.1687617235,1.98782537603,0.176003622342,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,dc04ea740300e7d8ca5d0894fd9138ac65e2d7304f14e49b519128d8ce3b43e8,1,-62.2381787882,-59.5382218822,-61.3302618663,2.69995690604,0.907916921902,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e1c4295f8775e883bb5cef03220751b35b95ca472e1c7e30fc7359d52f0d995b,0,-45.7114696042,-41.4569691555,-41.8319791097,4.25450044864,3.87949049446,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a69983c5f5ba46df4c8937f1241e69f0d159f269d801dcdc1130da562a2ae055,1,-67.4281116688,-67.9942193408,-64.3228669909,-0.566107671983,3.10524467787,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a87ad17ef8a95fa8c2c8a851c1ad82da860fa51715f526334ae06552bc0cc8f6,0,-59.8897142815,-56.7013413864,-65.4624172503,3.18837289506,-5.57270296882,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,10947a2dc0be8d5c6bdf6952003dc61ffebb9a6bfb06438f6692ab22c086ed4d,1,-41.8926489771,-43.7829481205,-45.7818746793,-1.89029914341,-3.88922570211,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,300d026a2189820c2f8d0f3a9a1277e2ebe3e3b9fd78915601182313a884e00f,0,-76.4682976331,-73.1068733073,-81.0773053141,3.36142432583,-4.60900768092,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5869a138c38fc442df58fed54b65c76376202d8d114f86b43b2b31e0861f47de,1,-62.6213991536,-55.5404957621,-56.5165169918,7.08090339153,6.10488216179,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9d986f7500608a126af3353bff4e2f3686071ec28f0e13fdac8d66c7e787e58a,0,-31.8821486893,-36.5538761639,-30.3823405706,-4.67172747458,1.4998081187,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9e6b4b2f8af08870541a12d2cb6d5cf7aba1cf2987573f8c25fc2815bea06538,1,-44.3528681083,-41.1757383185,-47.7877771167,3.17712978981,-3.43490900836,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9539d0e83192e5e5933dd10ab87fb01929f359e6eb41b93d41981e92ed2e81e8,0,-58.3062182632,-55.3476228574,-54.8604769016,2.95859540577,3.4457413616,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,bfa9477a69f420a5a81e742f9480d4126f8595a72f41a775cee16a65d54d6e3d,1,-60.9846150557,-55.8603032402,-60.7373825944,5.12431181553,0.247232461352,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,ba72b157dfa6a2c711bafc416b3996da09193f659bae00d1aad6ad3815928c07,0,-84.6453509752,-81.6208610024,-78.7278587319,3.02448997276,5.91749224329,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,ed76e0b3b56208b8c7ba3a61b3587c132bcd0b04a1c0eb17907bdc2288b52aa0,1,-40.899566131,-34.8741087454,-44.3030268865,6.02545738559,-3.40346075552,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3d1b89b13517b0e35a075afacd2f5fa17f0ee4e05081b630be18ab4f83f8c1d3,0,-61.857327713,-60.1902381288,-54.8182036586,1.66708958415,7.03912405442,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,280b6bd8ce4ea0b5de245456873af6c21acd26dfd31e76c8982d0ff130a226ae,1,-59.2062834253,-55.339307001,-57.8549265879,3.86697642434,1.35135683741,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,40abbe6d7def6fa839de6c9391455b3f0d8740bdc6f9f3dee16a0a1ff7bca5ca,0,-62.3719119452,-63.0833057111,-63.5932804265,-0.711393765886,-1.22136848128,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,e3e50f614c2df6361b54f4c974953484e3681b7a819540176c18903f48ba1c41,1,-41.9915684335,-36.3549266408,-39.3198189125,5.63664179279,2.67174952107,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9cb8252bf5891ee502d03755599c1bb35b3a9b2631a4a92c6918b871d29666a0,0,-60.6726885464,-57.1490429835,-53.3159242411,3.52364556294,7.35676430537,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,6f1d5f081eef3a3e00647381991687718266f43657b8136867398152f4c311ae,1,-66.0234221102,-66.0238115367,-69.6060922476,-0.000389426488638,-3.58267013736,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,325f78b0d07cf04f58a8f561d8465c0f120e2bd6297a1dc6b2e197f38b35b2d7,0,-42.5913268145,-39.9599441013,-35.9304694612,2.63138271324,6.66085735328,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2c173981a8695bf833bdec83902c2194d0bb4627385bf72a810fa67c96e1084c,1,-66.0261592518,-63.8362644121,-66.7030374716,2.1898948397,-0.676878219802,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,59a10328f22d8145afd5487913772096bb9132b1087e4a7beca3f37d193374eb,0,-42.6450740477,-39.1997372078,-34.9460965937,3.44533683987,7.698977454,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,954a1ff3136ea94a2a5c2f30a9555c4da45d277149849f16501c3ba18b142ba0,1,-59.103238341,-59.9274947477,-59.3505779293,-0.824256406635,-0.247339588241,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c5da54225cd0759e387aba54538a495b08bd5161d95f7c39c73d1626fc1314c6,0,-69.2429534796,-66.9926440449,-61.1247026824,2.25030943469,8.11825079723,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c37eeb495040c24364b9cea640db95bc55d4b2f48f3cadd8507e28f68f0b2eac,1,-38.3852729762,-35.8462946873,-38.4207674203,2.53897828892,-0.0354944441092,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,67e1c83c5d8a40ee258eaa0eeb4b336728f51e767d36b7197ab1b18db4ceff66,0,-35.5378137643,-38.2887153737,-36.5607944628,-2.7509016094,-1.02298069856,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2c3ea01ee75923fad304eefc6b08ca28b940440f310f865844f838ea8a6a29de,1,-73.707907072,-71.1140132763,-75.023679297,2.59389379576,-1.31577222497,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,6bb93d81c950c717542a1038746ad69f3cefc0b0cbca86b9a4116dd1b285c783,0,-58.7081455245,-58.8950246383,-57.5650854337,-0.186879113836,1.14306009078,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,17b5c7c55b7b598690b12aa13639d9dd7acb3d7dbc4f3ec216053ba5783ab757,1,-40.8527743935,-40.2516514954,-38.6818068564,0.601122898098,2.17096753704,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,084537860c33a6c2df67b771b876e010c5638918fdcb1334311d979c8db9a84f,0,-43.9926441393,-39.6484715235,-42.8427665681,4.34417261584,1.1498775712,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,0935ec332cc1f2886675d033634324e0a5d50392582f7a3e7da9e933975372fc,1,-43.6636679351,-46.7410032536,-50.5291758333,-3.07733531846,-6.86550789814,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,74d6ae5c2d96119a0505c4e3082ffd6a4ca26a95424d58df26489c142e7e664e,0,-48.9222316832,-46.345470291,-41.7265575808,2.57676139221,7.19567410249,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,9b635e9d2c68076173e4ec790576fc4c9eb9393ea126dbb45216b5ea1931374b,1,-60.1565420241,-55.6902546649,-56.6328295403,4.46628735916,3.52371248378,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,92b8b3d33003e2bf56596339fc30a14d631ad175ec7aa957a046aa447f84abae,0,-62.9891083093,-63.4619402249,-59.3764661695,-0.472831915618,3.61264213977,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1528261ebb29109264ac6d048a04455fef9be136339274c50ab3f84313a850b2,1,-58.3603401715,-56.5080599224,-60.1506200476,1.8522802491,-1.79027987617,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1947b53187caae48906c1b61d0d5e4791a72882787dfe8805de02037730affc4,0,-49.6135538795,-46.8564277891,-46.6541989468,2.75712609037,2.95935493262,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,390adb3a5fdbb6b48d3dabd29f7373cd921af3e94e6351fe7cacb6318c404666,1,-38.685688544,-37.0074518015,-37.6173116407,1.67823674249,1.06837690338,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,024f48909b566f6a0e1006dba8707553c7ec5260342276c5db973054c0ae9f73,0,-65.7934777241,-63.9777652644,-60.974201541,1.81571245971,4.81927618308,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f06087d08e37ca560c239ae2aaaf51e8fec5e16578488ce3e1892097ac633461,1,-45.3405379053,-46.3479938161,-48.3332595417,-1.00745591079,-2.99272163637,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f71f7ac5bbe53a0622c66978ea8c8384bddc6e384768f4283678e1b90b8cdd4e,0,-46.4273142079,-44.866812925,-39.2285914702,1.56050128293,7.1987227377,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3b01180aaa40ae6cc074b760819bc90e1b23b5c7ba0ac112e103e3e646ea981d,1,-36.3998598768,-39.3306940408,-40.5915134894,-2.93083416399,-4.19165361261,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5fd80385bb03b1f364f59cfdd7a96e5cd9bbf5b7d7ebf3c7e15d14f43c9112c7,0,-53.8285632352,-50.5797631529,-50.6080042947,3.24880008222,3.2205589405,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,90cdf9ad60b77dcd61d42332e0446828ef1111c23e31704c5a48ccdc38cb19ec,1,-52.3675938939,-49.5737707508,-58.5849375461,2.79382314307,-6.21734365221,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,a331b2b3a38b2bd824a39f67bd8d2583a8df623b7cc7ef872ad7b83ad1c72582,0,-59.3459025936,-58.9175452692,-54.8097268212,0.428357324407,4.53617577249,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d4cb4c75be1332486ab0920a5bf1209efbb97437f34f0e59a62420a623541d01,1,-45.0486257292,-40.2489193757,-42.061649715,4.79970635347,2.9869760142,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2cc5d621b0ba1fe6cac2b604b93c8826fc89cef1bcae9c543f97b1c51e5eb2f3,0,-65.8369306982,-68.8286239362,-62.3682862555,-2.99169323795,3.46864444277,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5295972027cbe7436ed637431aa35f742aecbf5677f4586710b95c827aea45ba,1,-55.6828740012,-56.4354624031,-56.3757728597,-0.752588401901,-0.692898858407,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,bec9ab0e34a1a4ce25dfb1e877994349560c1fa350436b28e67ae00079bd1b1e,0,-58.5063105666,-57.5411791878,-55.2923917775,0.965131378736,3.21391878905,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f5a8f61201dad8eac71cfac19583a77ab8c5a90da5e0bddb2b65d6e87694bfa2,1,-35.9535743923,-33.4979766435,-36.9480826453,2.45559774885,-0.994508252993,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,87a1654307cc94e41ef97ecf4c2b524f0f92aac57f39f663d8d5057cd86e3a5b,0,-46.5932617719,-42.1851718798,-45.9072995398,4.4080898921,0.68596223212,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3d2028f58c2ab4bbc3a822f1dede1c624b34c13e4c5d3864b9a4373d0520d63a,1,-45.3483940295,-42.1263660942,-42.704529413,3.2220279353,2.64386461652,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,644c78e8280abe6deb6584d2d2a6e7959a120a1b9a374060afe3f4050d09a95c,0,-74.7957800507,-70.2819581712,-81.668012307,4.51382187955,-6.87223225627,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,5109e94f31220a643a3660974923dd42007184244a062af623c9b4a5f632d9a8,1,-48.5242235657,-48.6039787831,-51.5893825211,-0.0797552173822,-3.06515895541,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,fbc77ba44b335ae1ac505c74746b51bb82cf1670bfcf932e8dd0a63963fdac31,0,-66.9597734013,-67.331448134,-65.3719054844,-0.371674732746,1.58786791694,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,fb46e9e4057a76985fc4b3cb4371f86d2f52d1cb6cf32f74ada4cc589015404e,1,-43.0594429429,-42.2848229656,-45.1913184935,0.774619977288,-2.13187555056,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3192c00f9525a48ba5f1b12318ed4f74fdb61aef9517da1bc7128c880f25c27e,0,-58.6140023103,-48.4367658902,-47.0845654882,10.1772364201,11.5294368221,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,df44f7e79bec53045ff8c6b727811e449585c1a5b276ae34c3b9c008b46ea1ea,1,-62.4231670906,-56.185490838,-58.560727515,6.23767625264,3.86243957557,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,61a097bd3247969f4481168e2916bcc07b4fde4a2c5edefb4e2c8bcaec6a6187,0,-53.8806479304,-49.2985688946,-47.9427804444,4.58207903578,5.93786748597,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,97c0fb1ffafc206703b9c06eb225b430e6077875581ab842dececd8aac2201fc,1,-55.6451095543,-50.0139194953,-52.1533458145,5.63119005904,3.49176373981,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2ee400ebd0dbf7929f498e2e5aa3f0d133bd4cc0a5af03033aeac9b39cb72bdb,0,-52.3732305281,-48.8329950274,-53.0168097407,3.54023550074,-0.643579212566,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2e34566887a8a2f3ab899e573ab393ac99cd8280b0e61d2342e0f9f1f5dd09a2,1,-55.1246054123,-41.7509267529,-45.9880496832,13.3736786594,9.13655572912,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,1f76ab985f4d31743d2685292b4b68e44ab4ddc73b2671c8266a9784b1fc0d01,0,-61.1732341607,-59.7272586661,-56.2191299567,1.4459754946,4.95410420394,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d2902d48e417251c8106433583ac11edf004914bdc1033e60682f2774aa36973,1,-42.8898592186,-41.6700473706,-44.6080757385,1.21981184796,-1.71821651997,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,c852a9e2f84563f578044a0887bc9f3fb849389ba387a2f66a0474da86fa649f,0,-63.6980262372,-57.6677111672,-58.4164817381,6.03031506999,5.28154449913,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b3a2446e9d4edef8edd4c75c1f86b34de033185fdf9e74af9d7427b267d90e24,1,-48.181234885,-43.3793320435,-46.9131566958,4.80190284145,1.26807818913,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,6a8c828b00cdf2ad3ee65c520b64cc6bf478f3e69a48441a0b33a73c829f3fc4,0,-53.0219587784,-52.6826277775,-50.7466716516,0.339331000958,2.27528712685,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,aec6a23201a082281e000f296330eb672718a6f6cb6764aa6e1ad06a9bd274ef,1,-35.2862471115,-29.6380779892,-32.0408766491,5.64816912228,3.24537046247,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,14acf395970b1a155d266554e00e6591d4a34d39207a28abe3de8b1b4e1a86e0,0,-50.3370902873,-43.8752829522,-40.2919477292,6.46180733505,10.0451425581,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,b265b4b83d9e9c72cbfd66bb12a10880799286940d46b70f44fa98e38880ef04,1,-71.365425098,-71.3415311224,-73.4607688031,0.0238939755719,-2.09534370517,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,d466396bffce7f88ee3b57468e5b291bfeff59f1d058402aa9e27768c92e92d3,0,-53.5280721658,-56.7090113723,-56.316946397,-3.18093920646,-2.78887423112,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,bb71c68440df6fb74f95eedeabb3472c95379f94192e52b5d667a16f2b68f4be,1,-33.2219193903,-29.1942184653,-35.8628338941,4.02770092505,-2.64091450377,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,2af7c022d5f0306f74b83b7436e59cc709a1da66b48e9e0d2e7a926c12e87e55,0,-63.709368702,-56.1946799594,-57.3659044173,7.51468874265,6.34346428467,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,07f3a0159bd6025da9008dda0cc0a9a5be285c12e2754bad835eb15f5b4e4637,1,-67.3662316024,-58.7958097359,-63.8187485172,8.57042186655,3.54748308527,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,01a3e97e97efb27bb73ac653dc9e6d2a282068f87ed4dd5cd505b58d4c252a24,0,-52.5900393336,-52.3860041658,-49.0955757398,0.204035167762,3.49446359384,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,90c705f7a396f75c6df4c546fa1734718058db0cd40e93c21efd65b3d555bbb1,1,-52.1770930465,-50.2335751638,-50.6777939064,1.94351788268,1.49929914007,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,f82831a0c10cd56c2a17c26b08b4a5822fcd416ac5eaeed4229e421bfc7471fd,0,-67.5735546848,-67.1068848862,-66.8007134401,0.466669798567,0.772841244707,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,91448ac9547fe1b1101336400a8b90379ff2b54af95e7f072f890dfdd25a8514,1,-45.7682096153,-39.6616469835,-44.8199482079,6.10656263181,0.948261407378,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
7,3d0e9a928b28880da8b99795f0038b860a3a13e94edbb8be283181b66590be27,0,-54.035540569,-55.0037481729,-53.8034983721,-0.968207603979,0.232042196888,0.2,sentence-transformers/all-MiniLM-L6-v2,0.0,,ablation/WikiMIA/WikiMIA_length32/pythia-6.9b/7
